Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,92141,2021-11-15,-0.028539977,-0.013608633,-0.013146548,21,100
Market-Adjusted Model,92143,2021-11-15,0.2106666507,0.2157726781,0.2260600792,21,100
Market-Adjusted Model,92152,2021-11-15,-0.047089098,-0.032875779,-0.03169567,21,100
Market-Adjusted Model,92157,2021-11-15,0.0575264559,0.0736036137,0.0729198845,21,100
Market-Adjusted Model,92170,2021-11-15,-0.00791172,0.0072013907,0.0074817084,21,100
Market-Adjusted Model,92172,2021-11-15,0.0936170399,0.1186232066,0.1090104684,21,100
Market-Adjusted Model,92173,2021-11-15,-0.050452093,-0.036271694,-0.035058664,21,100
Market-Adjusted Model,92181,2021-11-15,-0.168668617,-0.16434139,-0.153275188,21,100
Market-Adjusted Model,92187,2021-11-15,-0.046431279,-0.032053027,-0.03103785,21,100
Market-Adjusted Model,92189,2021-11-15,-0.02982661,-0.01453208,-0.014433182,21,100
Market-Adjusted Model,92203,2021-11-15,-0.024892181,-0.007659658,-0.009498753,21,100
Market-Adjusted Model,92206,2021-11-15,-0.011794849,0.0123470481,0.0035985797,21,100
Market-Adjusted Model,92213,2021-11-15,0.3728875663,0.3957370071,0.3882809948,21,100
Market-Adjusted Model,92220,2021-11-15,-0.019115517,-0.000304687,-0.003722089,21,100
Market-Adjusted Model,92221,2021-11-15,-0.197573287,-0.193911555,-0.182179858,21,100
Market-Adjusted Model,92222,2021-11-15,-0.02787594,0.0154967778,-0.012482511,21,100
Market-Adjusted Model,92230,2021-11-15,-0.235666636,-0.244624899,-0.220273207,21,100
Market-Adjusted Model,92240,2021-11-15,-0.080511083,-0.06411979,-0.065117654,21,100
Market-Adjusted Model,92245,2021-11-15,-0.082571943,-0.065925157,-0.067178514,21,100
Market-Adjusted Model,92246,2021-11-15,-0.032890151,-0.018114319,-0.017496722,21,100
Market-Adjusted Model,92247,2021-11-15,-0.024265666,-0.009135824,-0.008872238,21,100
Market-Adjusted Model,92248,2021-11-15,-0.007133068,0.0480197272,0.0082603604,21,100
Market-Adjusted Model,92249,2021-11-15,-0.041467179,-0.027160178,-0.02607375,21,100
Market-Adjusted Model,92251,2021-11-15,-0.029471786,-0.014068213,-0.014078357,21,100
Market-Adjusted Model,92252,2021-11-15,-0.149635068,-0.134229952,-0.134241639,21,100
Market-Adjusted Model,92257,2021-11-15,-0.074115131,-0.05630797,-0.058721702,21,100
Market-Adjusted Model,92261,2021-11-15,-0.021884458,-0.005011501,-0.00649103,21,100
Market-Adjusted Model,92262,2021-11-15,0.2035928425,0.2126565501,0.2189862711,21,100
Market-Adjusted Model,92271,2021-11-15,0.0235478958,0.0387181637,0.0389413243,21,100
Market-Adjusted Model,92273,2021-11-15,0.0072679691,0.0220573137,0.0226613977,21,100
Market-Adjusted Model,92274,2021-11-15,-0.051102508,-0.036754488,-0.03570908,21,100
Market-Adjusted Model,92279,2021-11-15,-0.036705446,-0.02160138,-0.021312017,21,100
Market-Adjusted Model,92280,2021-11-15,-0.067447919,-0.054161019,-0.05205449,21,100
Market-Adjusted Model,92291,2021-11-15,0.0075544736,0.0223411439,0.0229479021,21,100
Market-Adjusted Model,92293,2021-11-15,-0.232319711,-0.233681384,-0.216926282,21,100
Market-Adjusted Model,92294,2021-11-15,0.053763462,0.102813459,0.0691568905,21,100
Market-Adjusted Model,92301,2021-11-15,-0.034690805,-0.015623005,-0.019297376,21,100
Market-Adjusted Model,92303,2021-11-15,0.0042424054,0.0196523505,0.0196358339,21,100
Market-Adjusted Model,92309,2021-11-15,0.0187199445,0.0346434797,0.034113373,21,100
Market-Adjusted Model,92318,2021-11-15,-0.029505083,-0.011491913,-0.014111654,21,100
Market-Adjusted Model,92322,2021-11-15,0.0451601386,0.0625655432,0.0605535671,21,100
Market-Adjusted Model,92326,2021-11-15,-0.185706862,-0.165506138,-0.170313433,21,100
Market-Adjusted Model,92336,2021-11-15,0.0060049936,0.0208002799,0.0213984221,21,100
Market-Adjusted Model,92337,2021-11-15,0.0072465807,0.0220362624,0.0226400092,21,100
Market-Adjusted Model,92343,2021-11-15,-0.011817727,0.0049726419,0.0035757016,21,100
Market-Adjusted Model,92345,2021-11-15,-0.056603723,-0.013478306,-0.041210295,21,100
Market-Adjusted Model,92347,2021-11-15,0.0113048786,0.0260691156,0.0266983072,21,100
Market-Adjusted Model,92348,2021-11-15,0.0124895185,0.0272347568,0.027882947,21,100
Market-Adjusted Model,92349,2021-11-15,0.0118236075,0.0265742189,0.027217036,21,100
Market-Adjusted Model,92350,2021-11-15,0.0156389164,0.0308111206,0.0310323449,21,100
Market-Adjusted Model,92351,2021-11-15,-0.027559866,-0.012602192,-0.012166438,21,100
Market-Adjusted Model,92352,2021-11-15,0.0971292186,0.1099793683,0.1125226471,21,100
Market-Adjusted Model,92353,2021-11-15,0.0449051298,0.0593864723,0.0602985583,21,100
Market-Adjusted Model,92354,2021-11-15,-0.137867645,-0.127086367,-0.122474216,21,100
Market-Adjusted Model,92355,2021-11-15,-0.069421496,-0.051627022,-0.054028068,21,100
Market-Adjusted Model,92357,2021-11-15,0.0007030291,0.015506632,0.0160964576,21,100
Market-Adjusted Model,92360,2021-11-15,-0.006924437,0.0081998028,0.0084689919,21,100
Market-Adjusted Model,92377,2021-11-15,-0.019308012,-0.004080143,-0.003914583,21,100
Market-Adjusted Model,92379,2021-11-15,-0.168490779,-0.165887347,-0.15309735,21,100
Market-Adjusted Model,92380,2021-11-15,-0.144144166,-0.135987196,-0.128750738,21,100
Market-Adjusted Model,92385,2021-11-15,0.0185778311,0.0366461229,0.0339712596,21,100
Market-Adjusted Model,92390,2021-11-15,-0.045792568,-0.031229179,-0.03039914,21,100
Market-Adjusted Model,92396,2021-11-15,0.0313900699,0.0577550693,0.0467834984,21,100
Market-Adjusted Model,92397,2021-11-15,-0.045193115,-0.029770253,-0.029799686,21,100
Market-Adjusted Model,92398,2021-11-15,-0.043744531,-0.028793026,-0.028351103,21,100
Market-Adjusted Model,92400,2021-11-15,-0.151548655,-0.14335457,-0.136155227,21,100
Market-Adjusted Model,92402,2021-11-15,-0.051754186,-0.034770343,-0.036360758,21,100
Market-Adjusted Model,92405,2021-11-15,-0.307667755,-0.339531094,-0.292274326,21,100
Market-Adjusted Model,92406,2021-11-15,-0.027410046,-0.012595202,-0.012016618,21,100
Market-Adjusted Model,92407,2021-11-15,-0.00040146,0.0143997143,0.0149919685,21,100
Market-Adjusted Model,92408,2021-11-15,-0.012852566,0.0019335981,0.0025408623,21,100
Market-Adjusted Model,92409,2021-11-15,0.0929999162,0.1136709269,0.1083933447,21,100
Market-Adjusted Model,92410,2021-11-15,0.0576603441,0.0746108514,0.0730537727,21,100
Market-Adjusted Model,92411,2021-11-15,0.0746912716,0.0904073088,0.0900847001,21,100
Market-Adjusted Model,92412,2021-11-15,0.0368294686,0.0519538728,0.0522228971,21,100
Market-Adjusted Model,92426,2021-11-15,-0.126803658,-0.11037146,-0.11141023,21,100
Market-Adjusted Model,92427,2021-11-15,-0.061403451,-0.039789967,-0.046010023,21,100
Market-Adjusted Model,92428,2021-11-15,-0.244097656,-0.254309031,-0.228704227,21,100
Market-Adjusted Model,92432,2021-11-15,-0.021535703,-0.001271283,-0.006142275,21,100
Market-Adjusted Model,92439,2021-11-15,-0.042166593,-0.027731246,-0.026773164,21,100
Market-Adjusted Model,92441,2021-11-15,-0.054129531,-0.040142845,-0.038736103,21,100
Market-Adjusted Model,92443,2021-11-15,-0.032990131,-0.015716937,-0.017596703,21,100
Market-Adjusted Model,92448,2021-11-15,-0.045954049,-0.029449247,-0.03056062,21,100
Market-Adjusted Model,92449,2021-11-15,-0.320418678,-0.346923282,-0.30502525,21,100
Market-Adjusted Model,92456,2021-11-15,-0.094017107,-0.047023269,-0.078623678,21,100
Market-Adjusted Model,92466,2021-11-15,-0.078239653,-0.053924234,-0.062846224,21,100
Market-Adjusted Model,92467,2021-11-15,-0.078651665,-0.058245229,-0.063258236,21,100
Market-Adjusted Model,92468,2021-11-15,0.0226414845,0.0476166562,0.038034913,21,100
Market-Adjusted Model,92469,2021-11-15,0.1666667411,0.1788593053,0.1820601697,21,100
Market-Adjusted Model,92470,2021-11-15,0.0154663894,0.0430102237,0.0308598179,21,100
Market-Adjusted Model,92471,2021-11-15,0.169598934,0.1842551192,0.1849923625,21,100
Market-Adjusted Model,92475,2021-11-15,-0.22653716,-0.232492299,-0.211143732,21,100
Market-Adjusted Model,92477,2021-11-15,-0.060511828,-0.046457138,-0.045118399,21,100
Market-Adjusted Model,92486,2021-11-15,-0.218487433,-0.216483929,-0.203094005,21,100
Market-Adjusted Model,92488,2021-11-15,-0.066424862,-0.053112998,-0.051031433,21,100
Market-Adjusted Model,92489,2021-11-15,-0.022704222,-0.007613596,-0.007310794,21,100
Market-Adjusted Model,92490,2021-11-15,-0.05678691,-0.042965966,-0.041393482,21,100
Market-Adjusted Model,92491,2021-11-15,-0.018818019,-0.003839792,-0.003424591,21,100
Market-Adjusted Model,92492,2021-11-15,-0.05065945,-0.036477634,-0.035266022,21,100
Market-Adjusted Model,92493,2021-11-15,-0.038591523,-0.018939667,-0.023198094,21,100
Market-Adjusted Model,92496,2021-11-15,0.0087019894,0.0234826264,0.0240954179,21,100
Market-Adjusted Model,92498,2021-11-15,-0.009611346,0.0053399238,0.0057820821,21,100
Market-Adjusted Model,92499,2021-11-15,-0.013958063,0.0018894171,0.0014353654,21,100
Market-Adjusted Model,92500,2021-11-15,0.008484811,0.0242824393,0.0238782395,21,100
Market-Adjusted Model,92502,2021-11-15,-0.030397868,-0.013688927,-0.01500444,21,100
Market-Adjusted Model,92506,2021-11-15,0.0065174142,0.0213800529,0.0219108427,21,100
Market-Adjusted Model,92509,2021-11-15,-0.144636041,-0.131188375,-0.129242613,21,100
Market-Adjusted Model,92511,2021-11-15,0.0360366713,0.0525696291,0.0514300998,21,100
Market-Adjusted Model,92512,2021-11-15,0.0094042639,0.0251845505,0.0247976924,21,100
Market-Adjusted Model,92513,2021-11-15,-0.028797868,-0.013767191,-0.013404439,21,100
Market-Adjusted Model,92514,2021-11-15,-0.00660875,0.0087518607,0.008784678,21,100
Market-Adjusted Model,92517,2021-11-15,-0.234173899,-0.235101525,-0.21878047,21,100
Market-Adjusted Model,92518,2021-11-15,-0.19092223,-0.18902741,-0.175528801,21,100
Market-Adjusted Model,92520,2021-11-15,-0.277533037,-0.299904296,-0.262139609,21,100
Market-Adjusted Model,92521,2021-11-15,-0.111111089,-0.071593575,-0.09571766,21,100
Market-Adjusted Model,92523,2021-11-15,0.0375322608,0.0185983593,0.0168798807,10,100
Market-Adjusted Model,92528,2021-11-15,-0.021014325,-0.004043822,-0.005620897,21,100
Market-Adjusted Model,92536,2021-11-15,-0.051410227,-0.03341083,-0.036016799,21,100
Market-Adjusted Model,92537,2021-11-15,-0.154000797,-0.149276337,-0.138607368,21,100
Market-Adjusted Model,92539,2021-11-15,0.0154014742,0.030127141,0.0307949027,21,100
Market-Adjusted Model,92542,2021-11-15,-0.024748206,-0.010114144,-0.009354777,21,100
Market-Adjusted Model,92543,2021-11-15,-0.223847038,-0.221546766,-0.208453609,21,100
Market-Adjusted Model,92550,2021-11-15,-0.025542761,-0.009534961,-0.010149333,21,100
Market-Adjusted Model,92557,2021-11-15,0.0894720129,0.1135658275,0.1048654414,21,100
Market-Adjusted Model,92570,2021-11-15,-0.026927783,-0.005442744,-0.011534355,21,100
Market-Adjusted Model,92571,2021-11-15,-0.084615314,0.0136697208,-0.069221886,21,100
Market-Adjusted Model,92572,2021-11-15,0.0006582108,0.0154658489,0.0160516394,21,100
Market-Adjusted Model,92577,2021-11-15,-0.031073424,-0.01655861,-0.015679995,21,100
Market-Adjusted Model,92580,2021-11-15,-0.153049206,-0.139272165,-0.137655777,21,100
Market-Adjusted Model,92581,2021-11-15,-0.040832733,-0.025507388,-0.025439305,21,100
Market-Adjusted Model,92583,2021-11-15,0.9488890092,0.8110988128,0.9642824378,21,100
Market-Adjusted Model,92585,2021-11-15,-0.023074735,-0.007965797,-0.007681307,21,100
Market-Adjusted Model,92586,2021-11-15,-0.041878384,-0.027308308,-0.026484955,21,100
Market-Adjusted Model,92588,2021-11-15,-0.074415867,-0.06064709,-0.059022439,21,100
Market-Adjusted Model,92589,2021-11-15,-0.130137024,-0.08809898,-0.114743595,21,100
Market-Adjusted Model,92593,2021-11-15,-0.010366862,0.007947728,0.0050265668,21,100
Market-Adjusted Model,92594,2021-11-15,-0.224395842,-0.211752601,-0.209002413,21,100
Market-Adjusted Model,92596,2021-11-15,-0.051787882,-0.034492657,-0.036394454,21,100
Market-Adjusted Model,92597,2021-11-15,-0.018917746,-0.000541384,-0.003524318,21,100
Market-Adjusted Model,92598,2021-11-15,-0.048942832,-0.034099446,-0.033549404,21,100
Market-Adjusted Model,92599,2021-11-15,-0.008438811,0.0074401478,0.0069546177,21,100
Market-Adjusted Model,92600,2021-11-15,-0.156807519,-0.144259599,-0.141414091,21,100
Market-Adjusted Model,92601,2021-11-15,-0.120034579,-0.099669241,-0.10464115,21,100
Market-Adjusted Model,92602,2021-11-15,-0.09096677,-0.079134754,-0.075573342,21,100
Market-Adjusted Model,92603,2021-11-15,-0.016364317,-0.00050019,-0.000970889,21,100
Market-Adjusted Model,92606,2021-11-15,-0.02324823,-0.003998707,-0.007854801,21,100
Market-Adjusted Model,92608,2021-11-15,-0.00977757,0.0054094862,0.005615859,21,100
Market-Adjusted Model,92611,2021-11-15,-0.083406083,-0.067791869,-0.068012654,21,100
Market-Adjusted Model,92614,2021-11-15,-0.028768298,-0.01180148,-0.013374869,21,100
Market-Adjusted Model,92619,2021-11-15,-0.276743933,-0.286306975,-0.261350505,21,100
Market-Adjusted Model,92621,2021-11-15,-0.156230767,-0.123650068,-0.140837339,21,100
Market-Adjusted Model,92635,2021-11-15,0.031370732,0.0502982556,0.0467641606,21,100
Market-Adjusted Model,92644,2021-11-15,-0.009696748,0.0063967747,0.005696681,21,100
Market-Adjusted Model,92648,2021-11-15,-0.100348709,-0.088876945,-0.084955281,21,100
Market-Adjusted Model,92655,2021-11-15,-0.03529003,-0.019314733,-0.019896602,21,100
Market-Adjusted Model,92662,2021-11-15,-0.06160055,-0.04307526,-0.046207122,21,100
Market-Adjusted Model,92664,2021-11-15,-0.023213258,-0.007670578,-0.007819829,21,100
Market-Adjusted Model,92665,2021-11-15,-0.007614212,0.0410859936,0.0077792167,21,100
Market-Adjusted Model,92666,2021-11-15,-0.017317587,-0.001830449,-0.001924159,21,100
Market-Adjusted Model,92667,2021-11-15,-0.010623964,0.0048199243,0.0047694642,21,100
Market-Adjusted Model,92675,2021-11-15,0.0063191407,0.0211262317,0.0217125692,21,100
Market-Adjusted Model,92679,2021-11-15,-0.188340838,-0.178383117,-0.172947409,21,100
Market-Adjusted Model,92680,2021-11-15,-0.032292312,-0.016989117,-0.016898884,21,100
Market-Adjusted Model,92682,2021-11-15,-0.006622515,0.0158534236,0.0087709135,21,100
Market-Adjusted Model,92684,2021-11-15,-0.0797546,-0.060626383,-0.064361172,21,100
Market-Adjusted Model,92685,2021-11-15,-0.020820964,-0.003051237,-0.005427536,21,100
Market-Adjusted Model,92686,2021-11-15,-0.094086058,-0.078968035,-0.07869263,21,100
Market-Adjusted Model,92688,2021-11-15,0.0754098373,0.1233902974,0.0908032658,21,100
Market-Adjusted Model,92690,2021-11-15,-0.028000391,-0.012327299,-0.012606962,21,100
Market-Adjusted Model,92694,2021-11-15,-0.001356818,0.0138697183,0.0140366101,21,100
Market-Adjusted Model,92695,2021-11-15,-0.08139006,-0.068604697,-0.065996631,21,100
Market-Adjusted Model,92699,2021-11-15,0.0453074408,0.0624627313,0.0607008694,21,100
Market-Adjusted Model,92700,2021-11-15,0.0514208134,0.0661427405,0.0668142419,21,100
Market-Adjusted Model,92712,2021-11-15,-0.026151145,-0.011061044,-0.010757716,21,100
Market-Adjusted Model,92716,2021-11-15,-0.038677159,-0.021185228,-0.023283731,21,100
Market-Adjusted Model,92720,2021-11-15,-0.070439284,-0.055860014,-0.055045856,21,100
Market-Adjusted Model,92723,2021-11-15,0.0040964297,0.0200216879,0.0194898583,21,100
Market-Adjusted Model,92725,2021-11-15,-0.079411609,-0.066109341,-0.064018181,21,100
Market-Adjusted Model,92726,2021-11-15,-0.02461536,-0.008356624,-0.009221932,21,100
Market-Adjusted Model,92729,2021-11-15,0.0678172927,0.0853583498,0.0832107212,21,100
Market-Adjusted Model,92733,2021-11-15,-0.05682873,-0.042702079,-0.041435301,21,100
Market-Adjusted Model,92747,2021-11-15,-0.143678154,-0.117496319,-0.128284725,21,100
Market-Adjusted Model,92753,2021-11-15,0.0457677321,0.0647674573,0.0611611606,21,100
Market-Adjusted Model,92766,2021-11-15,-0.034990112,-0.019939917,-0.019596683,21,100
Market-Adjusted Model,92769,2021-11-15,-0.225062669,-0.172556037,-0.20966924,21,100
Market-Adjusted Model,92773,2021-11-15,-0.168089076,-0.160430632,-0.152695647,21,100
Market-Adjusted Model,92775,2021-11-15,-0.297478175,-0.33070349,-0.282084747,21,100
Market-Adjusted Model,92776,2021-11-15,-0.270516668,-0.251539734,-0.255123239,21,100
Market-Adjusted Model,92778,2021-11-15,0.0066489194,0.029206083,0.0220423479,21,100
Market-Adjusted Model,92780,2021-11-15,-0.173547771,-0.161617797,-0.158154342,21,100
Market-Adjusted Model,92782,2021-11-15,0.0837983092,0.101565142,0.0991917378,21,100
Market-Adjusted Model,92793,2021-11-15,-0.151815135,-0.146709068,-0.136421707,21,100
Market-Adjusted Model,92795,2021-11-15,-0.001790884,0.0136349989,0.0136025447,21,100
Market-Adjusted Model,92796,2021-11-15,-0.039481921,-0.024362438,-0.024088492,21,100
Market-Adjusted Model,92797,2021-11-15,-0.048004383,-0.026768526,-0.032610955,21,100
Market-Adjusted Model,92802,2021-11-15,-0.04111842,-0.017132474,-0.025724991,21,100
Market-Adjusted Model,92803,2021-11-15,-0.052631577,-0.038275237,-0.037238148,21,100
Market-Adjusted Model,92807,2021-11-15,-0.034224478,-0.017133044,-0.01883105,21,100
Market-Adjusted Model,92808,2021-11-15,-0.150999355,-0.137834052,-0.135605926,21,100
Market-Adjusted Model,92809,2021-11-15,-0.067674622,-0.054213612,-0.052281194,21,100
Market-Adjusted Model,92810,2021-11-15,-0.026244028,-0.009007568,-0.010850599,21,100
Market-Adjusted Model,92812,2021-11-15,-0.159145911,-0.1469184,-0.143752482,21,100
Market-Adjusted Model,92813,2021-11-15,0.1550218397,0.169456635,0.1704152682,21,100
Market-Adjusted Model,92814,2021-11-15,0.1147113535,0.1393020729,0.130104782,21,100
Market-Adjusted Model,92816,2021-11-15,-0.133526359,-0.112084092,-0.118132931,21,100
Market-Adjusted Model,92817,2021-11-15,0.0138519039,0.0343571212,0.0292453325,21,100
Market-Adjusted Model,92818,2021-11-15,-0.02656837,-0.006110344,-0.011174941,21,100
Market-Adjusted Model,92819,2021-11-15,0.0910746783,0.1158114123,0.1064681068,21,100
Market-Adjusted Model,92820,2021-11-15,-0.104463416,-0.08136648,-0.089069988,21,100
Market-Adjusted Model,92822,2021-11-15,0.0004266815,0.015228757,0.01582011,21,100
Market-Adjusted Model,92824,2021-11-15,0.0015879863,0.0164215444,0.0169814148,21,100
Market-Adjusted Model,92834,2021-11-15,-0.01862591,-0.003664575,-0.003232481,21,100
Market-Adjusted Model,92835,2021-11-15,-0.011775078,0.0031747397,0.0036183504,21,100
Market-Adjusted Model,92836,2021-11-15,-0.007697433,0.0072137063,0.0076959957,21,100
Market-Adjusted Model,92837,2021-11-15,-0.005682604,0.0092111142,0.0097108248,21,100
Market-Adjusted Model,92839,2021-11-15,-0.003831404,0.0117741032,0.0115620243,21,100
Market-Adjusted Model,92842,2021-11-15,-0.289978204,-0.283743232,-0.274584775,21,100
Market-Adjusted Model,92843,2021-11-15,0.2790519637,0.2967776968,0.2944453922,21,100
Market-Adjusted Model,92844,2021-11-15,-0.018498038,-0.002370982,-0.00310461,21,100
Market-Adjusted Model,92845,2021-11-15,0.0147918557,0.0308217901,0.0301852843,21,100
Market-Adjusted Model,92846,2021-11-15,-0.041775979,-0.026886194,-0.026382551,21,100
Market-Adjusted Model,92847,2021-11-15,0.0379241834,0.0530327911,0.0533176119,21,100
Market-Adjusted Model,92852,2021-11-15,-0.090715128,-0.066451744,-0.0753217,21,100
Market-Adjusted Model,92854,2021-11-15,-0.037771978,-0.018479946,-0.022378549,21,100
Market-Adjusted Model,92855,2021-11-15,0.1289051979,0.1477208762,0.1442986265,21,100
Market-Adjusted Model,92856,2021-11-15,-0.135739313,-0.118573759,-0.120345885,21,100
Market-Adjusted Model,92857,2021-11-15,-0.12274855,-0.107504823,-0.107355121,21,100
Market-Adjusted Model,92858,2021-11-15,0.1135612701,0.1312255074,0.1289546986,21,100
